experiment_id,feature,k1,k2,dropout1,dropout2,batch_size,lr,test_acc,precision,recall,f1_score,final_train_loss,min_train_loss,training_time_sec,num_params,confusion_matrix_path,classification_report_path,learning_curve_path
2048,MFCC+GFCC+LPC,32,256,0.3,0.4,32,0.001,70.42525773195877,0.6626963705683472,0.6691325356649793,0.6653763065072764,0.5361504546693854,0.5361504546693854,24.059396743774414,74818,Results/Tuning\cm_exp_2048.csv,Results/Tuning\report_exp_2048.csv,Results/Tuning\learning_curve_exp_2048.csv
2049,MFCC+GFCC+LPC,32,256,0.3,0.4,32,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.610119373250652,0.610119373250652,24.02670931816101,74818,Results/Tuning\cm_exp_2049.csv,Results/Tuning\report_exp_2049.csv,Results/Tuning\learning_curve_exp_2049.csv
2050,MFCC+GFCC+LPC,32,256,0.3,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6221810313322211,0.6218519271701894,19.45920205116272,74818,Results/Tuning\cm_exp_2050.csv,Results/Tuning\report_exp_2050.csv,Results/Tuning\learning_curve_exp_2050.csv
2051,MFCC+GFCC+LPC,32,256,0.3,0.4,64,0.001,71.32731958762886,0.6626778270639635,0.6120225494707777,0.6173686616158118,0.5634391474467452,0.5619073519783635,19.59166145324707,74818,Results/Tuning\cm_exp_2051.csv,Results/Tuning\report_exp_2051.csv,Results/Tuning\learning_curve_exp_2051.csv
2052,MFCC+GFCC+LPC,32,256,0.3,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6192056357219655,0.6153637689928855,19.46340823173523,74818,Results/Tuning\cm_exp_2052.csv,Results/Tuning\report_exp_2052.csv,Results/Tuning\learning_curve_exp_2052.csv
2053,MFCC+GFCC+LPC,64,64,0.2,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6252819322312104,0.6241645472159554,36.11772441864014,37698,Results/Tuning\cm_exp_2053.csv,Results/Tuning\report_exp_2053.csv,Results/Tuning\learning_curve_exp_2053.csv
2054,MFCC+GFCC+LPC,64,64,0.2,0.3,16,0.001,71.32731958762886,0.6636572960841749,0.607666053075625,0.6119683906835107,0.546493915603736,0.5433283829430577,36.08627486228943,37698,Results/Tuning\cm_exp_2054.csv,Results/Tuning\report_exp_2054.csv,Results/Tuning\learning_curve_exp_2054.csv
2055,MFCC+GFCC+LPC,64,64,0.2,0.3,16,0.0001,68.36340206185567,0.8417150225660863,0.5010162601626016,0.40800311989453264,0.6020657699605637,0.6020657699605637,36.016868114471436,37698,Results/Tuning\cm_exp_2055.csv,Results/Tuning\report_exp_2055.csv,Results/Tuning\learning_curve_exp_2055.csv
2056,MFCC+GFCC+LPC,64,64,0.2,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6254595961119678,0.6233886699418764,23.25296640396118,37698,Results/Tuning\cm_exp_2056.csv,Results/Tuning\report_exp_2056.csv,Results/Tuning\learning_curve_exp_2056.csv
2057,MFCC+GFCC+LPC,64,64,0.2,0.3,32,0.001,70.03865979381443,0.6670846085497087,0.548676944316613,0.5178124367349312,0.5567774893464269,0.554071915471876,23.41712236404419,37698,Results/Tuning\cm_exp_2057.csv,Results/Tuning\report_exp_2057.csv,Results/Tuning\learning_curve_exp_2057.csv
2058,MFCC+GFCC+LPC,64,64,0.2,0.3,32,0.0001,67.78350515463917,0.5473836508319267,0.506028531983433,0.43623006463012043,0.6120049330028328,0.6107482497756546,23.29114866256714,37698,Results/Tuning\cm_exp_2058.csv,Results/Tuning\report_exp_2058.csv,Results/Tuning\learning_curve_exp_2058.csv
2059,MFCC+GFCC+LPC,64,64,0.2,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6261671525175854,0.6219579333900124,17.903422355651855,37698,Results/Tuning\cm_exp_2059.csv,Results/Tuning\report_exp_2059.csv,Results/Tuning\learning_curve_exp_2059.csv
2060,MFCC+GFCC+LPC,64,64,0.2,0.3,64,0.001,70.68298969072166,0.6636156526967915,0.5740872833256634,0.5636632366998418,0.5818786845412306,0.5810568683570431,17.94074821472168,37698,Results/Tuning\cm_exp_2060.csv,Results/Tuning\report_exp_2060.csv,Results/Tuning\learning_curve_exp_2060.csv
2061,MFCC+GFCC+LPC,64,64,0.2,0.3,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6110786888548123,0.6110786888548123,17.94658374786377,37698,Results/Tuning\cm_exp_2061.csv,Results/Tuning\report_exp_2061.csv,Results/Tuning\learning_curve_exp_2061.csv
2062,MFCC+GFCC+LPC,64,64,0.2,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6244772304364337,0.624041640419301,35.93523597717285,37698,Results/Tuning\cm_exp_2062.csv,Results/Tuning\report_exp_2062.csv,Results/Tuning\learning_curve_exp_2062.csv
2063,MFCC+GFCC+LPC,64,64,0.2,0.4,16,0.001,71.3917525773196,0.666485256283396,0.6032366927442859,0.6060913705583757,0.5490948809840814,0.5490948809840814,36.06776547431946,37698,Results/Tuning\cm_exp_2063.csv,Results/Tuning\report_exp_2063.csv,Results/Tuning\learning_curve_exp_2063.csv
2064,MFCC+GFCC+LPC,64,64,0.2,0.4,16,0.0001,68.29896907216495,0.5935441370223979,0.5092575548396994,0.4368965832563929,0.6003499975210929,0.6003499975210929,36.25303101539612,37698,Results/Tuning\cm_exp_2064.csv,Results/Tuning\report_exp_2064.csv,Results/Tuning\learning_curve_exp_2064.csv
2065,MFCC+GFCC+LPC,64,64,0.2,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6237609985712412,0.6234269599656801,23.702515602111816,37698,Results/Tuning\cm_exp_2065.csv,Results/Tuning\report_exp_2065.csv,Results/Tuning\learning_curve_exp_2065.csv
2066,MFCC+GFCC+LPC,64,64,0.2,0.4,32,0.001,70.61855670103093,0.6604599054675107,0.5752492713606381,0.5660285262267136,0.5618446438699155,0.5618446438699155,23.445820331573486,37698,Results/Tuning\cm_exp_2066.csv,Results/Tuning\report_exp_2066.csv,Results/Tuning\learning_curve_exp_2066.csv
2067,MFCC+GFCC+LPC,64,64,0.2,0.4,32,0.0001,68.10567010309279,0.3411878631375081,0.49858490566037733,0.4051360674587965,0.6048724420972773,0.6048724420972773,23.22548007965088,37698,Results/Tuning\cm_exp_2067.csv,Results/Tuning\report_exp_2067.csv,Results/Tuning\learning_curve_exp_2067.csv
2068,MFCC+GFCC+LPC,64,64,0.2,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6222118466131149,0.6218927980110209,18.102896213531494,37698,Results/Tuning\cm_exp_2068.csv,Results/Tuning\report_exp_2068.csv,Results/Tuning\learning_curve_exp_2068.csv
2069,MFCC+GFCC+LPC,64,64,0.2,0.4,64,0.001,67.26804123711341,0.6215025268088253,0.6209694738456819,0.6212306391483147,0.5755159858093467,0.5755159858093467,18.139708995819092,37698,Results/Tuning\cm_exp_2069.csv,Results/Tuning\report_exp_2069.csv,Results/Tuning\learning_curve_exp_2069.csv
2070,MFCC+GFCC+LPC,64,64,0.2,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6210943236145922,0.6167489508146881,18.084684371948242,37698,Results/Tuning\cm_exp_2070.csv,Results/Tuning\report_exp_2070.csv,Results/Tuning\learning_curve_exp_2070.csv
2071,MFCC+GFCC+LPC,64,64,0.3,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6260567225091825,0.6242590158127834,36.14881992340088,37698,Results/Tuning\cm_exp_2071.csv,Results/Tuning\report_exp_2071.csv,Results/Tuning\learning_curve_exp_2071.csv
2072,MFCC+GFCC+LPC,64,64,0.3,0.3,16,0.001,72.0360824742268,0.6757785866990236,0.6166666666666667,0.6225672474117507,0.5411833100687198,0.5379956456703868,36.28684329986572,37698,Results/Tuning\cm_exp_2072.csv,Results/Tuning\report_exp_2072.csv,Results/Tuning\learning_curve_exp_2072.csv
2073,MFCC+GFCC+LPC,64,64,0.3,0.3,16,0.0001,68.04123711340206,0.42453643811987923,0.4986577695965639,0.40684302829121555,0.6033855442432207,0.6033855442432207,35.99728608131409,37698,Results/Tuning\cm_exp_2073.csv,Results/Tuning\report_exp_2073.csv,Results/Tuning\learning_curve_exp_2073.csv
2074,MFCC+GFCC+LPC,64,64,0.3,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6237519132124411,0.6233908882012238,23.53917694091797,37698,Results/Tuning\cm_exp_2074.csv,Results/Tuning\report_exp_2074.csv,Results/Tuning\learning_curve_exp_2074.csv
2075,MFCC+GFCC+LPC,64,64,0.3,0.3,32,0.001,71.26288659793815,0.6821479885057471,0.5777880042951373,0.5670292937279197,0.5466568204196723,0.5456168440548149,23.362733840942383,37698,Results/Tuning\cm_exp_2075.csv,Results/Tuning\report_exp_2075.csv,Results/Tuning\learning_curve_exp_2075.csv
2076,MFCC+GFCC+LPC,64,64,0.3,0.3,32,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6076811109040234,0.6076811109040234,23.296891927719116,37698,Results/Tuning\cm_exp_2076.csv,Results/Tuning\report_exp_2076.csv,Results/Tuning\learning_curve_exp_2076.csv
2077,MFCC+GFCC+LPC,64,64,0.3,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6301552134175454,0.6219177053820703,17.89712691307068,37698,Results/Tuning\cm_exp_2077.csv,Results/Tuning\report_exp_2077.csv,Results/Tuning\learning_curve_exp_2077.csv
2078,MFCC+GFCC+LPC,64,64,0.3,0.3,64,0.001,69.0721649484536,0.69526938239159,0.5170961803957662,0.4472786844377966,0.5659297520434985,0.5659297520434985,18.112136840820312,37698,Results/Tuning\cm_exp_2078.csv,Results/Tuning\report_exp_2078.csv,Results/Tuning\learning_curve_exp_2078.csv
2079,MFCC+GFCC+LPC,64,64,0.3,0.3,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6111718771919128,0.6107743651636185,17.72444796562195,37698,Results/Tuning\cm_exp_2079.csv,Results/Tuning\report_exp_2079.csv,Results/Tuning\learning_curve_exp_2079.csv
2080,MFCC+GFCC+LPC,64,64,0.3,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6245960296007999,0.6241949253935155,36.404106855392456,37698,Results/Tuning\cm_exp_2080.csv,Results/Tuning\report_exp_2080.csv,Results/Tuning\learning_curve_exp_2080.csv
2081,MFCC+GFCC+LPC,64,64,0.3,0.4,16,0.001,70.87628865979381,0.6592762925981489,0.6490182543334867,0.6530334055454987,0.5279850056823999,0.5279850056823999,35.92030358314514,37698,Results/Tuning\cm_exp_2081.csv,Results/Tuning\report_exp_2081.csv,Results/Tuning\learning_curve_exp_2081.csv
2082,MFCC+GFCC+LPC,64,64,0.3,0.4,16,0.0001,67.8479381443299,0.5866669721547603,0.5326392084675564,0.5037062717924103,0.6019744329497743,0.6019744329497743,36.025564193725586,37698,Results/Tuning\cm_exp_2082.csv,Results/Tuning\report_exp_2082.csv,Results/Tuning\learning_curve_exp_2082.csv
2083,MFCC+GFCC+LPC,64,64,0.3,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.625538893648096,0.6232820208008225,23.338701725006104,37698,Results/Tuning\cm_exp_2083.csv,Results/Tuning\report_exp_2083.csv,Results/Tuning\learning_curve_exp_2083.csv
2084,MFCC+GFCC+LPC,64,64,0.3,0.4,32,0.001,70.61855670103093,0.6531315974665728,0.6335174106458046,0.6393787452610982,0.5550665457506437,0.5550665457506437,23.375605821609497,37698,Results/Tuning\cm_exp_2084.csv,Results/Tuning\report_exp_2084.csv,Results/Tuning\learning_curve_exp_2084.csv
2085,MFCC+GFCC+LPC,64,64,0.3,0.4,32,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6072103932097151,0.6072103932097151,23.2442045211792,37698,Results/Tuning\cm_exp_2085.csv,Results/Tuning\report_exp_2085.csv,Results/Tuning\learning_curve_exp_2085.csv
2086,MFCC+GFCC+LPC,64,64,0.3,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6221283058966359,0.6219165315551143,18.065847635269165,37698,Results/Tuning\cm_exp_2086.csv,Results/Tuning\report_exp_2086.csv,Results/Tuning\learning_curve_exp_2086.csv
2087,MFCC+GFCC+LPC,64,64,0.3,0.4,64,0.001,69.0721649484536,0.622385228071897,0.557393772050928,0.543187922343909,0.5840028354557611,0.5840028354557611,17.925004720687866,37698,Results/Tuning\cm_exp_2087.csv,Results/Tuning\report_exp_2087.csv,Results/Tuning\learning_curve_exp_2087.csv
2088,MFCC+GFCC+LPC,64,64,0.3,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6157930717673353,0.6157930717673353,17.93400001525879,37698,Results/Tuning\cm_exp_2088.csv,Results/Tuning\report_exp_2088.csv,Results/Tuning\learning_curve_exp_2088.csv
2089,MFCC+GFCC+LPC,64,128,0.2,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6251645914422788,0.6243817303077315,35.877360105514526,74754,Results/Tuning\cm_exp_2089.csv,Results/Tuning\report_exp_2089.csv,Results/Tuning\learning_curve_exp_2089.csv
2090,MFCC+GFCC+LPC,64,128,0.2,0.3,16,0.001,71.7139175257732,0.6702625154720776,0.6616850743979138,0.6652580865615956,0.5197470518470133,0.5197470518470133,36.002097368240356,74754,Results/Tuning\cm_exp_2090.csv,Results/Tuning\report_exp_2090.csv,Results/Tuning\learning_curve_exp_2090.csv
2091,MFCC+GFCC+LPC,64,128,0.2,0.3,16,0.0001,68.04123711340206,0.6031042554007905,0.561826967326277,0.5558089346920405,0.6003645053562433,0.5995817611695629,35.87254023551941,74754,Results/Tuning\cm_exp_2091.csv,Results/Tuning\report_exp_2091.csv,Results/Tuning\learning_curve_exp_2091.csv
2092,MFCC+GFCC+LPC,64,128,0.2,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6237541251891369,0.6232725077384227,23.33825445175171,74754,Results/Tuning\cm_exp_2092.csv,Results/Tuning\report_exp_2092.csv,Results/Tuning\learning_curve_exp_2092.csv
2093,MFCC+GFCC+LPC,64,128,0.2,0.3,32,0.001,70.8118556701031,0.6784116994660958,0.5663176867617733,0.5483894589776943,0.5511655736613918,0.549264426972415,23.22179675102234,74754,Results/Tuning\cm_exp_2093.csv,Results/Tuning\report_exp_2093.csv,Results/Tuning\learning_curve_exp_2093.csv
2094,MFCC+GFCC+LPC,64,128,0.2,0.3,32,0.0001,68.04123711340206,0.46632124352331605,0.49920233164595795,0.40876190476190477,0.6056830464182673,0.6056830464182673,23.48305106163025,74754,Results/Tuning\cm_exp_2094.csv,Results/Tuning\report_exp_2094.csv,Results/Tuning\learning_curve_exp_2094.csv
2095,MFCC+GFCC+LPC,64,128,0.2,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6302494329790915,0.6219834287961324,19.004202604293823,74754,Results/Tuning\cm_exp_2095.csv,Results/Tuning\report_exp_2095.csv,Results/Tuning\learning_curve_exp_2095.csv
2096,MFCC+GFCC+LPC,64,128,0.2,0.3,64,0.001,69.0721649484536,0.7022872140982377,0.5165516183463721,0.4455822814955942,0.5686741346313108,0.5686741346313108,18.976842880249023,74754,Results/Tuning\cm_exp_2096.csv,Results/Tuning\report_exp_2096.csv,Results/Tuning\learning_curve_exp_2096.csv
2097,MFCC+GFCC+LPC,64,128,0.2,0.3,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6108911604650559,0.6108911604650559,18.808663845062256,74754,Results/Tuning\cm_exp_2097.csv,Results/Tuning\report_exp_2097.csv,Results/Tuning\learning_curve_exp_2097.csv
2098,MFCC+GFCC+LPC,64,128,0.2,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6245248203839713,0.6241929361490699,36.30485963821411,74754,Results/Tuning\cm_exp_2098.csv,Results/Tuning\report_exp_2098.csv,Results/Tuning\learning_curve_exp_2098.csv
2099,MFCC+GFCC+LPC,64,128,0.2,0.4,16,0.001,72.0360824742268,0.6739031450222785,0.6640435649639516,0.6680701422398839,0.5170848652276243,0.5170848652276243,36.169726848602295,74754,Results/Tuning\cm_exp_2099.csv,Results/Tuning\report_exp_2099.csv,Results/Tuning\learning_curve_exp_2099.csv
2100,MFCC+GFCC+LPC,64,128,0.2,0.4,16,0.0001,68.62113402061856,0.6177492225547145,0.5192399140972542,0.4611629755577656,0.5939249505357045,0.5939249505357045,36.32376956939697,74754,Results/Tuning\cm_exp_2100.csv,Results/Tuning\report_exp_2100.csv,Results/Tuning\learning_curve_exp_2100.csv
2101,MFCC+GFCC+LPC,64,128,0.2,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6232584431364729,0.6232584431364729,23.755823135375977,74754,Results/Tuning\cm_exp_2101.csv,Results/Tuning\report_exp_2101.csv,Results/Tuning\learning_curve_exp_2101.csv
2102,MFCC+GFCC+LPC,64,128,0.2,0.4,32,0.001,70.2963917525773,0.653757553429797,0.5696234084982359,0.5579093453156638,0.548135899853062,0.548135899853062,23.796833038330078,74754,Results/Tuning\cm_exp_2102.csv,Results/Tuning\report_exp_2102.csv,Results/Tuning\learning_curve_exp_2102.csv
2103,MFCC+GFCC+LPC,64,128,0.2,0.4,32,0.0001,67.59020618556701,0.5823048649635869,0.5345643503604848,0.5100367477460231,0.6040755487777091,0.6037425629190496,23.547523736953735,74754,Results/Tuning\cm_exp_2103.csv,Results/Tuning\report_exp_2103.csv,Results/Tuning\learning_curve_exp_2103.csv
2104,MFCC+GFCC+LPC,64,128,0.2,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6302218591013262,0.6219808690009578,19.051278352737427,74754,Results/Tuning\cm_exp_2104.csv,Results/Tuning\report_exp_2104.csv,Results/Tuning\learning_curve_exp_2104.csv
2105,MFCC+GFCC+LPC,64,128,0.2,0.4,64,0.001,70.36082474226805,0.6544661733615222,0.5717287927596257,0.5612715455787931,0.5732039190748687,0.5732039190748687,18.82648754119873,74754,Results/Tuning\cm_exp_2105.csv,Results/Tuning\report_exp_2105.csv,Results/Tuning\learning_curve_exp_2105.csv
2106,MFCC+GFCC+LPC,64,128,0.2,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.615336561715731,0.6113787588252816,18.843074083328247,74754,Results/Tuning\cm_exp_2106.csv,Results/Tuning\report_exp_2106.csv,Results/Tuning\learning_curve_exp_2106.csv
2107,MFCC+GFCC+LPC,64,128,0.3,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6254375106112421,0.6236018679813964,36.18444490432739,74754,Results/Tuning\cm_exp_2107.csv,Results/Tuning\report_exp_2107.csv,Results/Tuning\learning_curve_exp_2107.csv
2108,MFCC+GFCC+LPC,64,128,0.3,0.3,16,0.001,72.3582474226804,0.676706649225107,0.6375402669121031,0.6458797718297499,0.5375637414494181,0.5375637414494181,36.32807493209839,74754,Results/Tuning\cm_exp_2108.csv,Results/Tuning\report_exp_2108.csv,Results/Tuning\learning_curve_exp_2108.csv
2109,MFCC+GFCC+LPC,64,128,0.3,0.3,16,0.0001,68.36340206185567,0.6002405126632339,0.5119075011504832,0.44391148785377094,0.6004457179769914,0.6004457179769914,36.27220797538757,74754,Results/Tuning\cm_exp_2109.csv,Results/Tuning\report_exp_2109.csv,Results/Tuning\learning_curve_exp_2109.csv
2110,MFCC+GFCC+LPC,64,128,0.3,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6237691983983323,0.62333282473925,23.452880382537842,74754,Results/Tuning\cm_exp_2110.csv,Results/Tuning\report_exp_2110.csv,Results/Tuning\learning_curve_exp_2110.csv
2111,MFCC+GFCC+LPC,64,128,0.3,0.3,32,0.001,70.23195876288659,0.6606663718118826,0.6671728792759626,0.6633563701923078,0.5452163411153329,0.5402498291956411,23.470603704452515,74754,Results/Tuning\cm_exp_2111.csv,Results/Tuning\report_exp_2111.csv,Results/Tuning\learning_curve_exp_2111.csv
2112,MFCC+GFCC+LPC,64,128,0.3,0.3,32,0.0001,67.78350515463917,0.5715583236019204,0.5169197729713146,0.46707981715893104,0.6057768612294584,0.6057768612294584,23.37405276298523,74754,Results/Tuning\cm_exp_2112.csv,Results/Tuning\report_exp_2112.csv,Results/Tuning\learning_curve_exp_2112.csv
2113,MFCC+GFCC+LPC,64,128,0.3,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6261726489631079,0.622101511686079,18.794196128845215,74754,Results/Tuning\cm_exp_2113.csv,Results/Tuning\report_exp_2113.csv,Results/Tuning\learning_curve_exp_2113.csv
2114,MFCC+GFCC+LPC,64,128,0.3,0.3,64,0.001,69.45876288659794,0.7288615050763387,0.5226491793219818,0.4574979277714029,0.5723275037542466,0.5723275037542466,18.826923370361328,74754,Results/Tuning\cm_exp_2114.csv,Results/Tuning\report_exp_2114.csv,Results/Tuning\learning_curve_exp_2114.csv
2115,MFCC+GFCC+LPC,64,128,0.3,0.3,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6176376371614395,0.6112594338514472,18.805391550064087,74754,Results/Tuning\cm_exp_2115.csv,Results/Tuning\report_exp_2115.csv,Results/Tuning\learning_curve_exp_2115.csv
2116,MFCC+GFCC+LPC,64,128,0.3,0.4,16,0.01,69.9742268041237,0.6752980625931446,0.5433041877588587,0.5059620744302967,0.564857808272367,0.564857808272367,36.26998591423035,74754,Results/Tuning\cm_exp_2116.csv,Results/Tuning\report_exp_2116.csv,Results/Tuning\learning_curve_exp_2116.csv
2117,MFCC+GFCC+LPC,64,128,0.3,0.4,16,0.001,72.3582474226804,0.6912438468629872,0.6054111059978524,0.60711851624998,0.532879500410098,0.532879500410098,36.31918549537659,74754,Results/Tuning\cm_exp_2117.csv,Results/Tuning\report_exp_2117.csv,Results/Tuning\learning_curve_exp_2117.csv
2118,MFCC+GFCC+LPC,64,128,0.3,0.4,16,0.0001,68.1701030927835,0.5895870298855374,0.5197499616505599,0.4691923178111023,0.601697122501487,0.601697122501487,36.256330490112305,74754,Results/Tuning\cm_exp_2118.csv,Results/Tuning\report_exp_2118.csv,Results/Tuning\learning_curve_exp_2118.csv
2119,MFCC+GFCC+LPC,64,128,0.3,0.4,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6256779725487168,0.6234988265746348,23.554474592208862,74754,Results/Tuning\cm_exp_2119.csv,Results/Tuning\report_exp_2119.csv,Results/Tuning\learning_curve_exp_2119.csv
2120,MFCC+GFCC+LPC,64,128,0.3,0.4,32,0.001,72.0360824742268,0.6782737173043931,0.680924988495168,0.6795261938882513,0.5366485407223572,0.5309228819769782,23.39403223991394,74754,Results/Tuning\cm_exp_2120.csv,Results/Tuning\report_exp_2120.csv,Results/Tuning\learning_curve_exp_2120.csv
2121,MFCC+GFCC+LPC,64,128,0.3,0.4,32,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6055808785799387,0.6055808785799387,23.358976125717163,74754,Results/Tuning\cm_exp_2121.csv,Results/Tuning\report_exp_2121.csv,Results/Tuning\learning_curve_exp_2121.csv
2122,MFCC+GFCC+LPC,64,128,0.3,0.4,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6262842102717328,0.6219366474818158,18.639132261276245,74754,Results/Tuning\cm_exp_2122.csv,Results/Tuning\report_exp_2122.csv,Results/Tuning\learning_curve_exp_2122.csv
2123,MFCC+GFCC+LPC,64,128,0.3,0.4,64,0.001,69.3298969072165,0.6839020728679486,0.5244285933425372,0.46486945385321926,0.5808998919943328,0.5808998919943328,19.197362184524536,74754,Results/Tuning\cm_exp_2123.csv,Results/Tuning\report_exp_2123.csv,Results/Tuning\learning_curve_exp_2123.csv
2124,MFCC+GFCC+LPC,64,128,0.3,0.4,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6159229124746015,0.6111771967462314,18.83175802230835,74754,Results/Tuning\cm_exp_2124.csv,Results/Tuning\report_exp_2124.csv,Results/Tuning\learning_curve_exp_2124.csv
2125,MFCC+GFCC+LPC,64,256,0.2,0.3,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.624563800771708,0.6240295667635393,36.139888286590576,148866,Results/Tuning\cm_exp_2125.csv,Results/Tuning\report_exp_2125.csv,Results/Tuning\learning_curve_exp_2125.csv
2126,MFCC+GFCC+LPC,64,256,0.2,0.3,16,0.001,72.74484536082474,0.7023720281746247,0.6071521705783096,0.6086879552047799,0.5202233565209035,0.5202233565209035,35.8281466960907,148866,Results/Tuning\cm_exp_2126.csv,Results/Tuning\report_exp_2126.csv,Results/Tuning\learning_curve_exp_2126.csv
2127,MFCC+GFCC+LPC,64,256,0.2,0.3,16,0.0001,68.94329896907216,0.6373024464169734,0.5243212149102623,0.47047214553691513,0.5927258416566099,0.5921669233297591,35.87116599082947,148866,Results/Tuning\cm_exp_2127.csv,Results/Tuning\report_exp_2127.csv,Results/Tuning\learning_curve_exp_2127.csv
2128,MFCC+GFCC+LPC,64,256,0.2,0.3,32,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6238777742192552,0.6232467551489134,24.800095081329346,148866,Results/Tuning\cm_exp_2128.csv,Results/Tuning\report_exp_2128.csv,Results/Tuning\learning_curve_exp_2128.csv
2129,MFCC+GFCC+LPC,64,256,0.2,0.3,32,0.001,71.64948453608247,0.6673522555875497,0.6497775732474306,0.6557370437588224,0.5264458437223692,0.5264458437223692,24.809678077697754,148866,Results/Tuning\cm_exp_2129.csv,Results/Tuning\report_exp_2129.csv,Results/Tuning\learning_curve_exp_2129.csv
2130,MFCC+GFCC+LPC,64,256,0.2,0.3,32,0.0001,68.1701030927835,0.5644647254816746,0.5034131001687375,0.42046653665321176,0.5999906402987403,0.5999906402987403,24.82620072364807,148866,Results/Tuning\cm_exp_2130.csv,Results/Tuning\report_exp_2130.csv,Results/Tuning\learning_curve_exp_2130.csv
2131,MFCC+GFCC+LPC,64,256,0.2,0.3,64,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6225663641447662,0.6216446132429184,22.82168483734131,148866,Results/Tuning\cm_exp_2131.csv,Results/Tuning\report_exp_2131.csv,Results/Tuning\learning_curve_exp_2131.csv
2132,MFCC+GFCC+LPC,64,256,0.2,0.3,64,0.001,69.39432989690721,0.6699910315937652,0.5287122258015032,0.47593770682226455,0.5680121465395855,0.5633454159382851,22.59445548057556,148866,Results/Tuning\cm_exp_2132.csv,Results/Tuning\report_exp_2132.csv,Results/Tuning\learning_curve_exp_2132.csv
2133,MFCC+GFCC+LPC,64,256,0.2,0.3,64,0.0001,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.6111197695937208,0.6100719225022101,23.041877031326294,148866,Results/Tuning\cm_exp_2133.csv,Results/Tuning\report_exp_2133.csv,Results/Tuning\learning_curve_exp_2133.csv
2134,MFCC+GFCC+LPC,64,256,0.2,0.4,16,0.01,68.29896907216495,0.34149484536082475,0.5,0.4058192955589586,0.625670113779988,0.6241066954969391,35.845622301101685,148866,Results/Tuning\cm_exp_2134.csv,Results/Tuning\report_exp_2134.csv,Results/Tuning\learning_curve_exp_2134.csv
